player_name,role,input_tokens,estimated_output_tokens,total_tokens,model
Dave,Crewmate,5475,20,5495,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,5125,20,5145,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,5157,20,5177,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,3120,20,3140,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3036,20,3056,anthropic/claude-3.5-sonnet
Dave,Crewmate,3092,20,3112,anthropic/claude-3.5-sonnet
Charlie,Crewmate,3103,20,3123,anthropic/claude-3.5-sonnet
Charlie,Impostor,3339,20,3359,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3309,20,3329,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3333,20,3353,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3275,20,3295,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,3052,20,3072,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3016,20,3036,anthropic/claude-3.5-sonnet
Charlie,Crewmate,3035,20,3055,anthropic/claude-3.5-sonnet
Alice,Crewmate,3075,20,3095,anthropic/claude-3.5-sonnet
Charlie,Impostor,3148,20,3168,google/gemini-flash-1.5
Dave,Crewmate,3073,20,3093,openai/gpt-4o-mini
Alice,Crewmate,3047,20,3067,openai/gpt-4o-mini
Erin,Crewmate,2990,20,3010,openai/gpt-4o-mini
Charlie,Impostor,4718,20,4738,openai/gpt-4o
Erin,Crewmate,5833,20,5853,anthropic/claude-3.5-sonnet
Alice,Crewmate,5743,20,5763,anthropic/claude-3.5-sonnet
Dave,Crewmate,5699,20,5719,anthropic/claude-3.5-sonnet
Charlie,Impostor,3095,20,3115,openai/gpt-4o-mini
Bob,Crewmate,3148,20,3168,anthropic/claude-3-5-haiku
Dave,Crewmate,3076,20,3096,anthropic/claude-3-5-haiku
Alice,Crewmate,3149,20,3169,anthropic/claude-3-5-haiku
Bob,Impostor,3352,20,3372,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3241,20,3261,openai/gpt-4o-mini
Erin,Crewmate,3266,20,3286,openai/gpt-4o-mini
Charlie,Crewmate,3149,20,3169,openai/gpt-4o-mini
Dave,Impostor,2993,20,3013,google/gemini-flash-1.5
Erin,Crewmate,3124,20,3144,anthropic/claude-3.5-sonnet
Alice,Crewmate,3079,20,3099,anthropic/claude-3.5-sonnet
Charlie,Crewmate,3078,20,3098,anthropic/claude-3.5-sonnet
Erin,Impostor,4205,20,4225,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,4212,20,4232,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4498,20,4518,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,3147,20,3167,openai/gpt-4o
Bob,Crewmate,3376,20,3396,google/gemini-flash-1.5
Alice,Crewmate,3104,20,3124,google/gemini-flash-1.5
Dave,Crewmate,3031,20,3051,google/gemini-flash-1.5
Charlie,Impostor,3138,20,3158,anthropic/claude-3.5-sonnet
Erin,Crewmate,3023,20,3043,openai/gpt-4o-mini
Dave,Crewmate,3188,20,3208,openai/gpt-4o-mini
Alice,Crewmate,3019,20,3039,openai/gpt-4o-mini
Dave,Impostor,5692,20,5712,anthropic/claude-3.5-sonnet
Bob,Crewmate,5241,20,5261,google/gemini-pro-1.5
Alice,Crewmate,5175,20,5195,google/gemini-pro-1.5
Dave,Impostor,4797,20,4817,anthropic/claude-3.5-sonnet
Alice,Crewmate,4887,20,4907,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4983,20,5003,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,5062,20,5082,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,9576,20,9596,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,6260,20,6280,openai/gpt-4o-mini
Charlie,Crewmate,6639,20,6659,openai/gpt-4o-mini
Erin,Crewmate,6811,20,6831,openai/gpt-4o-mini
Bob,Impostor,2970,20,2990,openai/gpt-4o-mini
Charlie,Crewmate,2791,20,2811,google/gemini-flash-1.5
Erin,Crewmate,2876,20,2896,google/gemini-flash-1.5
Dave,Crewmate,2785,20,2805,google/gemini-flash-1.5
Erin,Impostor,2914,20,2934,anthropic/claude-3-5-haiku
Charlie,Crewmate,2588,20,2608,google/gemini-pro-1.5
Alice,Crewmate,2537,20,2557,google/gemini-pro-1.5
Dave,Crewmate,2552,20,2572,google/gemini-pro-1.5
Erin,Impostor,4427,20,4447,anthropic/claude-3.5-sonnet
Dave,Crewmate,3997,20,4017,openai/gpt-4o
Charlie,Crewmate,4170,20,4190,openai/gpt-4o
Alice,Crewmate,3535,20,3555,openai/gpt-4o
Bob,Impostor,3196,20,3216,google/gemini-flash-1.5
Charlie,Crewmate,3236,20,3256,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3235,20,3255,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3237,20,3257,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,2706,20,2726,google/gemini-flash-1.5
Charlie,Crewmate,2456,20,2476,google/gemini-pro-1.5
Bob,Crewmate,2463,20,2483,google/gemini-pro-1.5
Alice,Crewmate,2453,20,2473,google/gemini-pro-1.5
Dave,Impostor,2582,20,2602,google/gemini-pro-1.5
Charlie,Crewmate,2543,20,2563,openai/gpt-4o-mini
Erin,Crewmate,2641,20,2661,openai/gpt-4o-mini
Bob,Crewmate,2627,20,2647,openai/gpt-4o-mini
Alice,Impostor,2771,20,2791,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,2585,20,2605,openai/gpt-4o
Bob,Crewmate,2622,20,2642,openai/gpt-4o
Erin,Crewmate,2665,20,2685,openai/gpt-4o
Dave,Impostor,8048,20,8068,anthropic/claude-3.5-sonnet
Erin,Crewmate,5397,20,5417,google/gemini-pro-1.5
Charlie,Crewmate,4586,20,4606,google/gemini-pro-1.5
Alice,Crewmate,5078,20,5098,google/gemini-pro-1.5
Erin,Impostor,3638,20,3658,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3407,20,3427,anthropic/claude-3-5-haiku
Charlie,Crewmate,3726,20,3746,anthropic/claude-3-5-haiku
Alice,Impostor,8344,20,8364,anthropic/claude-3.5-sonnet
Bob,Crewmate,7307,20,7327,google/gemini-flash-1.5
Dave,Crewmate,6618,20,6638,google/gemini-flash-1.5
Charlie,Crewmate,7263,20,7283,google/gemini-flash-1.5
Bob,Impostor,6940,20,6960,anthropic/claude-3-5-haiku
Dave,Crewmate,6507,20,6527,anthropic/claude-3.5-sonnet
Erin,Crewmate,6798,20,6818,anthropic/claude-3.5-sonnet
Erin,Impostor,3189,20,3209,google/gemini-flash-1.5
Dave,Crewmate,3084,20,3104,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3083,20,3103,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,2771,20,2791,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2671,20,2691,openai/gpt-4o
Alice,Crewmate,2745,20,2765,openai/gpt-4o
Dave,Crewmate,2745,20,2765,openai/gpt-4o
Dave,Impostor,2534,20,2554,google/gemini-flash-1.5
Bob,Crewmate,2267,20,2287,google/gemini-pro-1.5
Charlie,Crewmate,2290,20,2310,google/gemini-pro-1.5
Erin,Crewmate,2298,20,2318,google/gemini-pro-1.5
Erin,Impostor,2755,20,2775,google/gemini-flash-1.5
Bob,Crewmate,2551,20,2571,openai/gpt-4o
Charlie,Crewmate,2371,20,2391,openai/gpt-4o
Alice,Crewmate,2507,20,2527,openai/gpt-4o
Erin,Impostor,5823,20,5843,openai/gpt-4o
Alice,Crewmate,6622,20,6642,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,5927,20,5947,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2862,20,2882,google/gemini-pro-1.5
Bob,Crewmate,3067,20,3087,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3257,20,3277,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,2966,20,2986,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,5627,20,5647,openai/gpt-4o
Alice,Crewmate,5545,20,5565,openai/gpt-4o
Bob,Crewmate,6319,20,6339,openai/gpt-4o
Charlie,Crewmate,5662,20,5682,openai/gpt-4o
Alice,Impostor,3643,20,3663,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,3259,20,3279,openai/gpt-4o-mini
Erin,Crewmate,3228,20,3248,openai/gpt-4o-mini
Bob,Crewmate,3244,20,3264,openai/gpt-4o-mini
Alice,Impostor,2466,20,2486,anthropic/claude-3-5-haiku
Bob,Crewmate,2297,20,2317,google/gemini-pro-1.5
Charlie,Crewmate,2257,20,2277,google/gemini-pro-1.5
Dave,Crewmate,2293,20,2313,google/gemini-pro-1.5
Bob,Impostor,3118,20,3138,anthropic/claude-3-5-haiku
Dave,Crewmate,3078,20,3098,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3082,20,3102,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3119,20,3139,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,4149,20,4169,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,4481,20,4501,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4350,20,4370,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,2413,20,2433,google/gemini-pro-1.5
Bob,Crewmate,2560,20,2580,google/gemini-flash-1.5
Dave,Crewmate,2705,20,2725,google/gemini-flash-1.5
Charlie,Impostor,4868,20,4888,anthropic/claude-3-5-haiku
Alice,Crewmate,4802,20,4822,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4517,20,4537,meta-llama/llama-3.1-8b-instruct
Alice,Impostor,2865,20,2885,openai/gpt-4o-mini
Erin,Crewmate,2782,20,2802,openai/gpt-4o
Dave,Crewmate,2747,20,2767,openai/gpt-4o
Bob,Crewmate,2740,20,2760,openai/gpt-4o
Bob,Impostor,3474,20,3494,anthropic/claude-3.5-sonnet
Erin,Crewmate,3399,20,3419,openai/gpt-4o-mini
Alice,Crewmate,3340,20,3360,openai/gpt-4o-mini
Dave,Crewmate,3131,20,3151,openai/gpt-4o-mini
Bob,Impostor,3669,20,3689,anthropic/claude-3-5-haiku
Erin,Crewmate,3708,20,3728,anthropic/claude-3-5-haiku
Dave,Crewmate,3655,20,3675,anthropic/claude-3-5-haiku
Alice,Crewmate,3755,20,3775,anthropic/claude-3-5-haiku
Charlie,Impostor,3924,20,3944,anthropic/claude-3.5-sonnet
Alice,Crewmate,3048,20,3068,google/gemini-pro-1.5
Dave,Crewmate,3070,20,3090,google/gemini-pro-1.5
Bob,Crewmate,3048,20,3068,google/gemini-pro-1.5
Alice,Impostor,10248,20,10268,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,10517,20,10537,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,10612,20,10632,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3952,20,3972,openai/gpt-4o-mini
Erin,Crewmate,3503,20,3523,openai/gpt-4o-mini
Bob,Crewmate,3642,20,3662,openai/gpt-4o-mini
Alice,Crewmate,3758,20,3778,openai/gpt-4o-mini
Erin,Impostor,3018,20,3038,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3015,20,3035,anthropic/claude-3.5-sonnet
Dave,Crewmate,3034,20,3054,anthropic/claude-3.5-sonnet
Bob,Crewmate,3048,20,3068,anthropic/claude-3.5-sonnet
Erin,Impostor,2733,20,2753,google/gemini-pro-1.5
Bob,Crewmate,3101,20,3121,anthropic/claude-3.5-sonnet
Charlie,Crewmate,3075,20,3095,anthropic/claude-3.5-sonnet
Alice,Crewmate,3136,20,3156,anthropic/claude-3.5-sonnet
Erin,Impostor,2192,20,2212,google/gemini-pro-1.5
Charlie,Crewmate,2264,20,2284,google/gemini-pro-1.5
Dave,Crewmate,2069,20,2089,google/gemini-pro-1.5
Bob,Impostor,2809,20,2829,google/gemini-flash-1.5
Alice,Crewmate,2776,20,2796,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2777,20,2797,anthropic/claude-3.5-sonnet
Dave,Crewmate,2788,20,2808,anthropic/claude-3.5-sonnet
Dave,Impostor,4604,20,4624,openai/gpt-4o-mini
Erin,Crewmate,4701,20,4721,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4794,20,4814,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,4759,20,4779,meta-llama/llama-3.1-8b-instruct
Charlie,Impostor,2680,20,2700,google/gemini-pro-1.5
Dave,Crewmate,2788,20,2808,openai/gpt-4o-mini
Alice,Crewmate,2787,20,2807,openai/gpt-4o-mini
Erin,Crewmate,2932,20,2952,openai/gpt-4o-mini
Dave,Impostor,2921,20,2941,anthropic/claude-3-5-haiku
Erin,Crewmate,2633,20,2653,openai/gpt-4o-mini
Charlie,Crewmate,2675,20,2695,openai/gpt-4o-mini
Alice,Impostor,5419,20,5439,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,5814,20,5834,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,5738,20,5758,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,5598,20,5618,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,3153,20,3173,openai/gpt-4o-mini
Charlie,Crewmate,2693,20,2713,google/gemini-pro-1.5
Bob,Crewmate,2672,20,2692,google/gemini-pro-1.5
Dave,Crewmate,2695,20,2715,google/gemini-pro-1.5
Charlie,Impostor,3003,20,3023,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,2726,20,2746,google/gemini-flash-1.5
Erin,Crewmate,2778,20,2798,google/gemini-flash-1.5
Dave,Crewmate,2920,20,2940,google/gemini-flash-1.5
Alice,Impostor,3366,20,3386,google/gemini-flash-1.5
Erin,Crewmate,3504,20,3524,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3231,20,3251,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,10764,20,10784,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,8545,20,8565,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,7483,20,7503,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3516,20,3536,google/gemini-flash-1.5
Alice,Crewmate,3122,20,3142,openai/gpt-4o-mini
Charlie,Crewmate,3070,20,3090,openai/gpt-4o-mini
Dave,Impostor,3691,20,3711,openai/gpt-4o
Charlie,Crewmate,3090,20,3110,google/gemini-pro-1.5
Alice,Crewmate,3128,20,3148,google/gemini-pro-1.5
Erin,Crewmate,3140,20,3160,google/gemini-pro-1.5
Alice,Impostor,3674,20,3694,anthropic/claude-3.5-sonnet
Bob,Crewmate,3090,20,3110,openai/gpt-4o
Erin,Crewmate,3434,20,3454,openai/gpt-4o
Dave,Crewmate,3117,20,3137,openai/gpt-4o
Bob,Impostor,3232,20,3252,anthropic/claude-3.5-sonnet
Erin,Crewmate,3274,20,3294,anthropic/claude-3-5-haiku
Alice,Crewmate,3332,20,3352,anthropic/claude-3-5-haiku
Dave,Crewmate,3260,20,3280,anthropic/claude-3-5-haiku
Charlie,Impostor,10579,20,10599,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,9855,20,9875,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,10206,20,10226,meta-llama/llama-3.1-405b-instruct
Alice,Impostor,5155,20,5175,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3495,20,3515,google/gemini-pro-1.5
Bob,Crewmate,3582,20,3602,google/gemini-pro-1.5
Dave,Crewmate,3780,20,3800,google/gemini-pro-1.5
Erin,Impostor,3722,20,3742,google/gemini-pro-1.5
Dave,Crewmate,3998,20,4018,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,4010,20,4030,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,3906,20,3926,meta-llama/llama-3.1-8b-instruct
Bob,Impostor,4760,20,4780,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,4364,20,4384,anthropic/claude-3-5-haiku
Alice,Crewmate,4441,20,4461,anthropic/claude-3-5-haiku
Erin,Crewmate,4391,20,4411,anthropic/claude-3-5-haiku
Erin,Impostor,3887,20,3907,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3991,20,4011,anthropic/claude-3-5-haiku
Charlie,Crewmate,3837,20,3857,anthropic/claude-3-5-haiku
Dave,Crewmate,3897,20,3917,anthropic/claude-3-5-haiku
Charlie,Impostor,7561,20,7581,anthropic/claude-3.5-sonnet
Erin,Crewmate,9033,20,9053,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,9524,20,9544,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,10265,20,10285,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,4919,20,4939,google/gemini-flash-1.5
Dave,Crewmate,5181,20,5201,anthropic/claude-3-5-haiku
Alice,Crewmate,5122,20,5142,anthropic/claude-3-5-haiku
Charlie,Crewmate,5265,20,5285,anthropic/claude-3-5-haiku
Charlie,Impostor,6708,20,6728,anthropic/claude-3.5-sonnet
Bob,Crewmate,6593,20,6613,anthropic/claude-3.5-sonnet
Erin,Crewmate,6576,20,6596,anthropic/claude-3.5-sonnet
Bob,Impostor,2934,20,2954,google/gemini-flash-1.5
Alice,Crewmate,2709,20,2729,google/gemini-flash-1.5
Charlie,Crewmate,2712,20,2732,google/gemini-flash-1.5
Alice,Impostor,3057,20,3077,anthropic/claude-3.5-sonnet
Bob,Crewmate,2910,20,2930,google/gemini-flash-1.5
Dave,Crewmate,2926,20,2946,google/gemini-flash-1.5
Charlie,Crewmate,2896,20,2916,google/gemini-flash-1.5
Bob,Impostor,3281,20,3301,google/gemini-flash-1.5
Charlie,Crewmate,3116,20,3136,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3152,20,3172,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3089,20,3109,meta-llama/llama-3.1-405b-instruct
Charlie,Impostor,8158,20,8178,anthropic/claude-3.5-sonnet
Bob,Crewmate,5038,20,5058,google/gemini-pro-1.5
Alice,Crewmate,4082,20,4102,google/gemini-pro-1.5
Erin,Crewmate,5108,20,5128,google/gemini-pro-1.5
Alice,Impostor,5944,20,5964,openai/gpt-4o
Dave,Crewmate,5249,20,5269,openai/gpt-4o
Erin,Crewmate,5425,20,5445,openai/gpt-4o
Alice,Impostor,3141,20,3161,anthropic/claude-3.5-sonnet
Erin,Crewmate,3084,20,3104,openai/gpt-4o
Bob,Crewmate,3197,20,3217,openai/gpt-4o
Charlie,Crewmate,3169,20,3189,openai/gpt-4o
Alice,Impostor,7701,20,7721,anthropic/claude-3-5-haiku
Erin,Crewmate,7431,20,7451,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,5496,20,5516,meta-llama/llama-3.1-405b-instruct
Alice,Impostor,3234,20,3254,anthropic/claude-3-5-haiku
Charlie,Crewmate,2807,20,2827,google/gemini-pro-1.5
Erin,Crewmate,2749,20,2769,google/gemini-pro-1.5
Bob,Crewmate,2713,20,2733,google/gemini-pro-1.5
Dave,Impostor,4321,20,4341,anthropic/claude-3.5-sonnet
Alice,Crewmate,4292,20,4312,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4502,20,4522,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,4366,20,4386,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2807,20,2827,google/gemini-pro-1.5
Bob,Crewmate,2955,20,2975,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,2947,20,2967,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,2865,20,2885,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,4653,20,4673,anthropic/claude-3-5-haiku
Bob,Crewmate,4315,20,4335,anthropic/claude-3-5-haiku
Erin,Crewmate,4270,20,4290,anthropic/claude-3-5-haiku
Charlie,Crewmate,4209,20,4229,anthropic/claude-3-5-haiku
Alice,Impostor,5532,20,5552,anthropic/claude-3.5-sonnet
Dave,Crewmate,5564,20,5584,openai/gpt-4o-mini
Erin,Crewmate,5700,20,5720,openai/gpt-4o-mini
Charlie,Crewmate,5140,20,5160,openai/gpt-4o-mini
Dave,Impostor,3696,20,3716,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3899,20,3919,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4108,20,4128,meta-llama/llama-3.1-8b-instruct
Bob,Impostor,2651,20,2671,google/gemini-pro-1.5
Dave,Crewmate,2656,20,2676,google/gemini-flash-1.5
Alice,Crewmate,2684,20,2704,google/gemini-flash-1.5
Charlie,Crewmate,2674,20,2694,google/gemini-flash-1.5
Charlie,Impostor,2988,20,3008,google/gemini-flash-1.5
Alice,Crewmate,2962,20,2982,anthropic/claude-3.5-sonnet
Erin,Crewmate,2951,20,2971,anthropic/claude-3.5-sonnet
Dave,Crewmate,2973,20,2993,anthropic/claude-3.5-sonnet
Bob,Impostor,2402,20,2422,google/gemini-pro-1.5
Charlie,Crewmate,2307,20,2327,google/gemini-pro-1.5
Dave,Crewmate,2317,20,2337,google/gemini-pro-1.5
Alice,Crewmate,2356,20,2376,google/gemini-pro-1.5
Alice,Impostor,3117,20,3137,openai/gpt-4o-mini
Erin,Crewmate,3202,20,3222,anthropic/claude-3-5-haiku
Charlie,Crewmate,3137,20,3157,anthropic/claude-3-5-haiku
Bob,Crewmate,3130,20,3150,anthropic/claude-3-5-haiku
Bob,Impostor,6440,20,6460,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,6277,20,6297,anthropic/claude-3.5-sonnet
Alice,Crewmate,6017,20,6037,anthropic/claude-3.5-sonnet
Dave,Crewmate,5798,20,5818,anthropic/claude-3.5-sonnet
Alice,Impostor,6689,20,6709,openai/gpt-4o
Charlie,Crewmate,5712,20,5732,anthropic/claude-3.5-sonnet
Bob,Crewmate,5620,20,5640,anthropic/claude-3.5-sonnet
Dave,Impostor,2894,20,2914,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2317,20,2337,google/gemini-pro-1.5
Bob,Crewmate,2251,20,2271,google/gemini-pro-1.5
Erin,Impostor,4617,20,4637,google/gemini-pro-1.5
Dave,Crewmate,7235,20,7255,anthropic/claude-3.5-sonnet
Bob,Crewmate,7192,20,7212,anthropic/claude-3.5-sonnet
Charlie,Crewmate,6754,20,6774,anthropic/claude-3.5-sonnet
Alice,Impostor,3901,20,3921,openai/gpt-4o
Dave,Crewmate,3696,20,3716,anthropic/claude-3-5-haiku
Charlie,Crewmate,3815,20,3835,anthropic/claude-3-5-haiku
Erin,Crewmate,3724,20,3744,anthropic/claude-3-5-haiku
Erin,Impostor,7385,20,7405,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,7520,20,7540,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,7296,20,7316,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,2963,20,2983,openai/gpt-4o-mini
Charlie,Crewmate,2676,20,2696,google/gemini-pro-1.5
Dave,Crewmate,2665,20,2685,google/gemini-pro-1.5
Alice,Crewmate,2680,20,2700,google/gemini-pro-1.5
Alice,Impostor,3847,20,3867,anthropic/claude-3-5-haiku
Erin,Crewmate,2917,20,2937,google/gemini-flash-1.5
Dave,Crewmate,2929,20,2949,google/gemini-flash-1.5
Charlie,Impostor,3383,20,3403,anthropic/claude-3-5-haiku
Bob,Crewmate,3035,20,3055,openai/gpt-4o-mini
Alice,Crewmate,3019,20,3039,openai/gpt-4o-mini
Bob,Impostor,2840,20,2860,google/gemini-pro-1.5
Erin,Crewmate,2929,20,2949,openai/gpt-4o-mini
Alice,Crewmate,3012,20,3032,openai/gpt-4o-mini
Charlie,Crewmate,3063,20,3083,openai/gpt-4o-mini
Charlie,Impostor,2848,20,2868,google/gemini-pro-1.5
Bob,Crewmate,3058,20,3078,anthropic/claude-3-5-haiku
Erin,Crewmate,2957,20,2977,anthropic/claude-3-5-haiku
Dave,Crewmate,3048,20,3068,anthropic/claude-3-5-haiku
Alice,Impostor,5328,20,5348,openai/gpt-4o-mini
Bob,Crewmate,5323,20,5343,anthropic/claude-3.5-sonnet
Erin,Crewmate,5272,20,5292,anthropic/claude-3.5-sonnet
Dave,Crewmate,5240,20,5260,anthropic/claude-3.5-sonnet
Erin,Impostor,8502,20,8522,anthropic/claude-3-5-haiku
Bob,Crewmate,5956,20,5976,openai/gpt-4o
Dave,Crewmate,5414,20,5434,openai/gpt-4o
Erin,Impostor,2812,20,2832,google/gemini-pro-1.5
Dave,Crewmate,2907,20,2927,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2894,20,2914,anthropic/claude-3.5-sonnet
Bob,Crewmate,2934,20,2954,anthropic/claude-3.5-sonnet
Bob,Impostor,8987,20,9007,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,10125,20,10145,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,9157,20,9177,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,9055,20,9075,meta-llama/llama-3.1-8b-instruct
Bob,Impostor,5403,20,5423,openai/gpt-4o
Charlie,Crewmate,8400,20,8420,openai/gpt-4o
Alice,Crewmate,5158,20,5178,openai/gpt-4o
Dave,Crewmate,7948,20,7968,openai/gpt-4o
Dave,Impostor,4061,20,4081,anthropic/claude-3.5-sonnet
Erin,Crewmate,4158,20,4178,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,4036,20,4056,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,4270,20,4290,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,3285,20,3305,anthropic/claude-3.5-sonnet
Bob,Crewmate,3160,20,3180,anthropic/claude-3-5-haiku
Charlie,Crewmate,3276,20,3296,anthropic/claude-3-5-haiku
Alice,Crewmate,3321,20,3341,anthropic/claude-3-5-haiku
Erin,Impostor,3331,20,3351,anthropic/claude-3.5-sonnet
Charlie,Crewmate,3212,20,3232,anthropic/claude-3-5-haiku
Bob,Crewmate,3270,20,3290,anthropic/claude-3-5-haiku
Alice,Crewmate,3285,20,3305,anthropic/claude-3-5-haiku
Erin,Impostor,3672,20,3692,openai/gpt-4o-mini
Dave,Crewmate,3874,20,3894,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3664,20,3684,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,4006,20,4026,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,6111,20,6131,anthropic/claude-3.5-sonnet
Erin,Crewmate,6420,20,6440,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,5396,20,5416,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,6593,20,6613,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,6899,20,6919,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,6079,20,6099,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,6755,20,6775,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,6696,20,6716,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,8872,20,8892,openai/gpt-4o
Charlie,Crewmate,7974,20,7994,openai/gpt-4o-mini
Dave,Crewmate,7342,20,7362,openai/gpt-4o-mini
Charlie,Impostor,2452,20,2472,google/gemini-pro-1.5
Alice,Crewmate,2805,20,2825,openai/gpt-4o-mini
Bob,Crewmate,2643,20,2663,openai/gpt-4o-mini
Erin,Impostor,3067,20,3087,openai/gpt-4o-mini
Dave,Crewmate,3059,20,3079,anthropic/claude-3.5-sonnet
Alice,Crewmate,3047,20,3067,anthropic/claude-3.5-sonnet
Bob,Crewmate,3047,20,3067,anthropic/claude-3.5-sonnet
Erin,Impostor,2617,20,2637,google/gemini-pro-1.5
Alice,Crewmate,2868,20,2888,anthropic/claude-3-5-haiku
Dave,Crewmate,2948,20,2968,anthropic/claude-3-5-haiku
Charlie,Crewmate,2875,20,2895,anthropic/claude-3-5-haiku
